Index,Time,accl0,accl1,accl2,rot0,rot1,rot2,x,y,z,w
11973,11.973274,0.235087618,-0.190413654,0.671574295,8.71575642,-0.410703987,0.867425978,0.0743158385,-0.276731372,-0.734882891,0.547777474
11974,11.974546,0.235087618,-0.177231163,0.661321223,8.71575642,-0.375591993,0.875140011,0.0785653666,-0.283391684,-0.731986105,0.547625601
11975,11.975308,0.235087618,-0.177231163,0.661321223,8.71575642,-0.375591993,0.875140011,0.0785653666,-0.283391684,-0.731986105,0.547625601
11976,11.976583,0.248270109,-0.184554771,0.677433193,8.71575642,-0.381444007,0.896153986,0.0828080326,-0.290028751,-0.7290259,0.547442019
11977,11.97743,0.248270109,-0.184554771,0.677433193,8.71575642,-0.381444007,0.896153986,0.0849167258,-0.293345243,-0.727520466,0.547338426
11978,11.978728,0.210919738,-0.155992731,0.616647243,8.71575642,-0.416556001,0.900143981,0.0870180428,-0.296660721,-0.726003051,0.547220111
11979,11.979575,0.199934319,-0.144274965,0.604929507,8.71575642,-0.422408015,0.886843979,0.08911746,-0.299971342,-0.724475622,0.547085583
11980,11.980337,0.199934319,-0.144274965,0.604929507,8.71575642,-0.422408015,0.886843979,0.08911746,-0.299971342,-0.724475622,0.547085583
11981,11.98133,0.176498801,-0.118642345,0.53535527,8.71575642,-0.422408015,0.886843979,0.0912151486,-0.303276211,-0.722934306,0.546940565
11982,11.982791,0.128895387,-0.0695742145,0.491413653,8.71575642,-0.366813987,0.855189979,0.0954417661,-0.309844166,-0.719821095,0.546611667
11983,11.983756,0.106192216,-0.0388150886,0.487751901,8.71575642,-0.326647997,0.847476006,0.0975744948,-0.313103169,-0.718244612,0.546435654
11984,11.984608,0.0900803059,-0.00952068157,0.492146045,8.71575642,-0.280364007,0.840294003,0.0997230485,-0.316343099,-0.716654062,0.54625386
11985,11.985467,0.0900803059,-0.00952068157,0.492146045,8.71575642,-0.280364007,0.840294003,0.10186965,-0.319576919,-0.715049863,0.546061575
11986,11.986228,0.0834890604,0.00732360175,0.499469608,8.71575642,-0.280364007,0.840294003,0.10186965,-0.319576919,-0.715049863,0.546061575
11987,11.987504,0.0776301771,0.010253042,0.545608282,8.70086002,-0.173963994,0.892696023,0.106204681,-0.325973392,-0.711773276,0.545703053
